30	0.5	0.02	2	1	10000	25.0
30	0.5	0.02	2	1	10000	24.0
30	0.5	0.02	2	1	10000	25.0
30	0.5	0.02	2	1	10000	25.0
30	0.5	0.02	2	1	10000	23.0
30	0.5	0.02	2	1	10000	25.0
30	0.5	0.02	2	1	10000	25.0
30	0.5	0.02	2	1	10000	25.0
30	0.5	0.02	2	1	10000	24.0
30	0.5	0.02	2	1	10000	25.0
30	0.5	0.02	2	1	10000	26.0
30	0.5	0.02	2	1	10000	24.0
30	0.5	0.02	2	1	10000	25.0
30	0.5	0.02	2	1	10000	24.0
30	0.5	0.02	2	1	10000	23.0
30	0.5	0.02	2	1	10000	26.0
30	0.5	0.02	2	1	10000	23.0
30	0.5	0.02	2	1	10000	24.0
30	0.5	0.02	2	1	10000	24.0
30	0.5	0.02	2	1	10000	25.0
30	0.5	0.02	2	1	10000	24.0
30	0.5	0.02	2	1	10000	25.0
30	0.5	0.02	2	1	10000	24.0
30	0.5	0.02	2	1	10000	23.0
30	0.5	0.02	2	1	10000	24.0
30	0.5	0.02	2	1	10000	26.0
30	0.5	0.02	2	1	10000	24.0
30	0.5	0.02	2	1	10000	25.0
30	0.5	0.02	2	1	10000	24.0
30	0.5	0.02	2	1	10000	24.0
30	0.5	0.02	2	1	10000	23.0
30	0.5	0.02	2	1	10000	25.0
30	0.5	0.02	2	1	10000	23.0
30	0.5	0.02	2	1	10000	24.0
30	0.5	0.02	2	1	10000	25.0
30	0.5	0.02	2	1	10000	25.0
30	0.5	0.02	2	1	10000	25.0
30	0.5	0.02	2	1	10000	24.0
30	0.5	0.02	2	1	10000	24.0
30	0.5	0.02	2	1	10000	24.0
30	0.5	0.02	2	1	10000	25.0
30	0.5	0.02	2	1	10000	27.0
30	0.5	0.02	2	1	10000	24.0
30	0.5	0.02	2	1	10000	25.0
30	0.5	0.02	2	1	10000	23.0
30	0.5	0.02	2	1	10000	27.0
30	0.5	0.02	2	1	10000	25.0
30	0.5	0.02	2	1	10000	26.0
30	0.5	0.02	2	1	10000	27.0
30	0.5	0.02	2	1	10000	25.0
30	0.5	0.02	2	1	10000	23.0
30	0.5	0.02	2	1	10000	24.0
30	0.5	0.02	2	1	10000	26.0
30	0.5	0.02	2	1	10000	24.0
30	0.5	0.02	2	1	10000	24.0
30	0.5	0.02	2	1	10000	23.0
30	0.5	0.02	2	1	10000	24.0
30	0.5	0.02	2	1	10000	26.0
30	0.5	0.02	2	1	10000	25.0
30	0.5	0.02	2	1	10000	26.0
30	0.5	0.02	2	1	10000	25.0
30	0.5	0.02	2	1	10000	24.0
30	0.5	0.02	2	1	10000	24.0
30	0.5	0.02	2	1	10000	25.0
30	0.5	0.02	2	1	10000	24.0
30	0.5	0.02	2	1	10000	25.0
30	0.5	0.02	2	1	10000	26.0
30	0.5	0.02	2	1	10000	24.0
30	0.5	0.02	2	1	10000	22.0
30	0.5	0.02	2	1	10000	24.0
30	0.5	0.02	2	1	10000	27.0
30	0.5	0.02	2	1	10000	25.0
30	0.5	0.02	2	1	10000	26.0
30	0.5	0.02	2	1	10000	25.0
30	0.5	0.02	2	1	10000	23.0
30	0.5	0.02	2	1	10000	26.0
30	0.5	0.02	2	1	10000	23.0
30	0.5	0.02	2	1	10000	24.0
30	0.5	0.02	2	1	10000	24.0
30	0.5	0.02	2	1	10000	25.0
30	0.5	0.02	2	1	10000	25.0
30	0.5	0.02	2	1	10000	23.0
30	0.5	0.02	2	1	10000	23.0
30	0.5	0.02	2	1	10000	24.0
30	0.5	0.02	2	1	10000	25.0
30	0.5	0.02	2	1	10000	25.0
30	0.5	0.02	2	1	10000	24.0
30	0.5	0.02	2	1	10000	23.0
30	0.5	0.02	2	1	10000	26.0
30	0.5	0.02	2	1	10000	24.0
30	0.5	0.02	2	1	10000	25.0
30	0.5	0.02	2	1	10000	25.0
30	0.5	0.02	2	1	10000	27.0
30	0.5	0.02	2	1	10000	24.0
30	0.5	0.02	2	1	10000	24.0
30	0.5	0.02	2	1	10000	25.0
30	0.5	0.02	2	1	10000	23.0
30	0.5	0.02	2	1	10000	25.0
30	0.5	0.02	2	1	10000	24.0
30	0.5	0.02	2	1	10000	26.0
